time,open,high,low,close,MA,MA,MA,Volume,Volume MA,%R
2020-05-21T05:00:00Z,1.09606,1.09614,1.09523,1.09547,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-21T06:00:00Z,1.09547,1.09673,1.09529,1.09668,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-21T07:00:00Z,1.09668,1.0979,1.09566,1.09672,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-21T08:00:00Z,1.09672,1.09733,1.09621,1.09724,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-21T09:00:00Z,1.09724,1.09762,1.09603,1.09608,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-21T10:00:00Z,1.09608,1.09925,1.09607,1.09851,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-21T11:00:00Z,1.09851,1.10034,1.09833,1.09938,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-21T12:00:00Z,1.09938,1.1008499999999999,1.09823,1.09954,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-21T13:00:00Z,1.09954,1.09955,1.09669,1.09858,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-21T14:00:00Z,1.09858,1.0989,1.09371,1.09389,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-21T15:00:00Z,1.09389,1.09589,1.09387,1.09517,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-21T16:00:00Z,1.09517,1.09588,1.09505,1.09549,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-21T17:00:00Z,1.09549,1.09687,1.09548,1.0957999999999999,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-21T18:00:00Z,1.0957999999999999,1.09595,1.09505,1.09556,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-21T19:00:00Z,1.09556,1.09617,1.09462,1.09495,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-21T20:00:00Z,1.09495,1.0950199999999999,1.09417,1.09483,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-21T21:00:00Z,1.09483,1.09518,1.09452,1.09465,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-21T22:00:00Z,1.09465,1.09528,1.09465,1.09506,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-21T23:00:00Z,1.09506,1.09518,1.09483,1.09492,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-22T00:00:00Z,1.09492,1.09538,1.09465,1.09477,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-22T01:00:00Z,1.09477,1.09514,1.09447,1.09463,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-22T02:00:00Z,1.09463,1.09463,1.09362,1.09413,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-22T03:00:00Z,1.09413,1.09432,1.09301,1.09347,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-22T04:00:00Z,1.09347,1.09347,1.09271,1.09294,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-22T05:00:00Z,1.09294,1.09298,1.09185,1.0927499999999999,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-22T06:00:00Z,1.0927499999999999,1.09322,1.09217,1.09267,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-22T07:00:00Z,1.09267,1.09286,1.0904,1.0904099999999999,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-22T08:00:00Z,1.0904099999999999,1.09123,1.08961,1.08994,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-22T09:00:00Z,1.08994,1.09073,1.08873,1.08921,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-22T10:00:00Z,1.08921,1.0905799999999999,1.08894,1.09032,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-22T11:00:00Z,1.09032,1.09133,1.08975,1.09054,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-22T12:00:00Z,1.09054,1.09087,1.0897999999999999,1.08982,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-22T13:00:00Z,1.08982,1.09045,1.08912,1.08962,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-22T14:00:00Z,1.08962,1.09035,1.08853,1.08905,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-22T15:00:00Z,1.08905,1.08995,1.08891,1.08932,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-22T16:00:00Z,1.08932,1.08946,1.08874,1.0888,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-22T17:00:00Z,1.0888,1.08947,1.08876,1.08928,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-22T18:00:00Z,1.08928,1.09006,1.08926,1.08974,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-22T19:00:00Z,1.08974,1.09059,1.0896,1.09039,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-22T20:00:00Z,1.09039,1.09044,1.08983,1.08986,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-24T21:00:00Z,1.0893599999999999,1.08996,1.0893599999999999,1.0896,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-24T22:00:00Z,1.0896,1.09054,1.08959,1.09042,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-24T23:00:00Z,1.09042,1.09083,1.09025,1.09079,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-25T00:00:00Z,1.09079,1.09087,1.0901,1.09017,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-25T01:00:00Z,1.09017,1.09024,1.08924,1.08941,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-25T02:00:00Z,1.08941,1.08967,1.08872,1.08876,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-25T03:00:00Z,1.08876,1.08924,1.08876,1.08895,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-25T04:00:00Z,1.08895,1.08909,1.08887,1.08907,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-25T05:00:00Z,1.08907,1.08932,1.08868,1.08881,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-25T06:00:00Z,1.08881,1.08904,1.08742,1.08785,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-25T07:00:00Z,1.08785,1.0882,1.08704,1.0876,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-25T08:00:00Z,1.0876,1.08912,1.08755,1.08891,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-25T09:00:00Z,1.08891,1.09022,1.08885,1.09017,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-25T10:00:00Z,1.09017,1.09044,1.08987,1.09003,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-25T11:00:00Z,1.09003,1.09139,1.0894,1.09133,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-25T12:00:00Z,1.09133,1.09145,1.09031,1.09043,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-25T13:00:00Z,1.09043,1.0910199999999999,1.08911,1.08952,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-25T14:00:00Z,1.08952,1.08999,1.08897,1.08926,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-25T15:00:00Z,1.08926,1.08994,1.08923,1.08952,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-25T16:00:00Z,1.08952,1.08972,1.08916,1.08933,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-25T17:00:00Z,1.08933,1.08982,1.08921,1.08979,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-25T18:00:00Z,1.08979,1.08988,1.08965,1.08984,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-25T19:00:00Z,1.08984,1.08996,1.08954,1.08962,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-25T20:00:00Z,1.08962,1.08973,1.0893599999999999,1.08951,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-25T21:00:00Z,1.08951,1.08962,1.08911,1.08931,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-25T22:00:00Z,1.08931,1.08952,1.08923,1.08948,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-25T23:00:00Z,1.08948,1.09018,1.08946,1.09017,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-26T00:00:00Z,1.09017,1.09104,1.08968,1.09098,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-26T01:00:00Z,1.09098,1.09143,1.09081,1.09124,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-26T02:00:00Z,1.09124,1.09143,1.09078,1.0912,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-26T03:00:00Z,1.0912,1.0919699999999999,1.09107,1.09182,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-26T04:00:00Z,1.09182,1.0922,1.09166,1.09193,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-26T05:00:00Z,1.09193,1.09223,1.09161,1.0922,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-26T06:00:00Z,1.0922,1.09297,1.09177,1.09185,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-26T07:00:00Z,1.09185,1.09393,1.09146,1.09353,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-26T08:00:00Z,1.09353,1.09598,1.09332,1.09574,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-26T09:00:00Z,1.09574,1.09732,1.09574,1.09632,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-26T10:00:00Z,1.09632,1.09653,1.09516,1.09538,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-26T11:00:00Z,1.09538,1.09802,1.09521,1.09784,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-26T12:00:00Z,1.09784,1.0979,1.09616,1.09706,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-26T13:00:00Z,1.09706,1.09802,1.0964099999999999,1.09794,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-26T14:00:00Z,1.09794,1.09898,1.09725,1.09869,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-26T15:00:00Z,1.09869,1.09918,1.09689,1.09693,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-26T16:00:00Z,1.09693,1.09767,1.09679,1.0976299999999999,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-26T17:00:00Z,1.0976299999999999,1.09848,1.09706,1.0979,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-26T18:00:00Z,1.0979,1.0994599999999999,1.09787,1.09938,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-26T19:00:00Z,1.09938,1.09958,1.09785,1.09817,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-26T20:00:00Z,1.09817,1.09891,1.09809,1.09816,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-26T21:00:00Z,1.09816,1.09833,1.0974,1.09756,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-26T22:00:00Z,1.09756,1.09825,1.09752,1.09819,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-26T23:00:00Z,1.09819,1.09852,1.09782,1.09785,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-27T00:00:00Z,1.09785,1.09794,1.09678,1.09701,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-27T01:00:00Z,1.09701,1.09751,1.09671,1.09676,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-27T02:00:00Z,1.09676,1.0968,1.09551,1.0959699999999999,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-27T03:00:00Z,1.0959699999999999,1.0964099999999999,1.0959,1.09622,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-27T04:00:00Z,1.09622,1.09629,1.09538,1.0955,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-27T05:00:00Z,1.0955,1.09594,1.09523,1.09586,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-27T06:00:00Z,1.09586,1.09656,1.09511,1.09573,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-27T07:00:00Z,1.09573,1.09652,1.09521,1.09651,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-27T08:00:00Z,1.09651,1.09792,1.09556,1.09567,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-27T09:00:00Z,1.09567,1.10308,1.09338,1.10253,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-27T10:00:00Z,1.10253,1.10309,1.10087,1.10164,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-27T11:00:00Z,1.10164,1.103,1.10131,1.10174,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-27T12:00:00Z,1.10174,1.10215,1.0977,1.09983,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-27T13:00:00Z,1.09983,1.10098,1.09818,1.09877,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-27T14:00:00Z,1.09877,1.10167,1.09714,1.09734,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-27T15:00:00Z,1.09734,1.09815,1.09552,1.09678,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-27T16:00:00Z,1.09678,1.0985,1.09672,1.09748,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-27T17:00:00Z,1.09748,1.09918,1.09684,1.09915,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-27T18:00:00Z,1.09915,1.09933,1.09851,1.09898,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-27T19:00:00Z,1.09898,1.10034,1.09876,1.09974,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-27T20:00:00Z,1.09974,1.10094,1.09973,1.10029,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-27T21:00:00Z,1.10029,1.10122,1.1001,1.10052,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-27T22:00:00Z,1.10052,1.10134,1.10052,1.10132,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-27T23:00:00Z,1.10132,1.10171,1.10127,1.10167,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-28T00:00:00Z,1.10167,1.1027,1.10096,1.10231,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-28T01:00:00Z,1.10231,1.10354,1.1016,1.10265,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-28T02:00:00Z,1.10265,1.10292,1.1014599999999999,1.10182,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-28T03:00:00Z,1.10182,1.10212,1.10094,1.10117,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-28T04:00:00Z,1.10117,1.10118,1.10058,1.1008,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-28T05:00:00Z,1.1008,1.10181,1.10057,1.10126,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-28T06:00:00Z,1.10126,1.10307,1.10089,1.10198,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-28T07:00:00Z,1.10198,1.10218,1.0996299999999999,1.10042,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-28T08:00:00Z,1.10042,1.10094,1.09917,1.0999,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-28T09:00:00Z,1.0999,1.10152,1.09922,1.10095,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-28T10:00:00Z,1.10095,1.10112,1.09961,1.10072,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-28T11:00:00Z,1.10072,1.10199,1.10001,1.10069,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-28T12:00:00Z,1.10069,1.10296,1.10059,1.10216,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-28T13:00:00Z,1.10216,1.10404,1.10215,1.1038999999999999,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-28T14:00:00Z,1.1038999999999999,1.10599,1.10302,1.1055,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-28T15:00:00Z,1.1055,1.10688,1.10502,1.10688,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-28T16:00:00Z,1.10688,1.10827,1.1066799999999999,1.10821,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-28T17:00:00Z,1.10821,1.10899,1.10759,1.10814,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-28T18:00:00Z,1.10814,1.10897,1.10813,1.10887,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-28T19:00:00Z,1.10887,1.10936,1.10669,1.10713,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-28T20:00:00Z,1.10713,1.10798,1.10706,1.10764,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-28T21:00:00Z,1.10764,1.10812,1.10677,1.10779,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-28T22:00:00Z,1.10779,1.1080699999999999,1.10735,1.10739,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-28T23:00:00Z,1.10739,1.10795,1.10724,1.10781,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-29T00:00:00Z,1.10781,1.10811,1.10699,1.10765,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-29T01:00:00Z,1.10765,1.10882,1.10741,1.1087,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-29T02:00:00Z,1.1087,1.1089,1.10822,1.10881,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-29T03:00:00Z,1.10881,1.10907,1.1084,1.10897,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-29T04:00:00Z,1.10897,1.11003,1.10897,1.10994,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-29T05:00:00Z,1.10994,1.11109,1.10924,1.11008,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-29T06:00:00Z,1.11008,1.11073,1.1089499999999999,1.10995,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-29T07:00:00Z,1.10995,1.11141,1.10894,1.11052,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-29T08:00:00Z,1.11052,1.112,1.10959,1.11171,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-29T09:00:00Z,1.11171,1.11381,1.11127,1.11328,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-29T10:00:00Z,1.11328,1.11408,1.11261,1.11305,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-29T11:00:00Z,1.11305,1.11419,1.11294,1.11353,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-29T12:00:00Z,1.11353,1.11452,1.11294,1.11297,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-29T13:00:00Z,1.11297,1.11307,1.11014,1.11195,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-29T14:00:00Z,1.11195,1.1133,1.11108,1.11256,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-29T15:00:00Z,1.11256,1.11284,1.10943,1.11068,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-29T16:00:00Z,1.11068,1.11111,1.1089499999999999,1.10978,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-29T17:00:00Z,1.10978,1.10987,1.10809,1.1091199999999999,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-29T18:00:00Z,1.1091199999999999,1.11008,1.10843,1.10995,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-29T19:00:00Z,1.10995,1.11067,1.10859,1.10994,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-29T20:00:00Z,1.10994,1.11086,1.10977,1.1101,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-31T21:00:00Z,1.11151,1.11189,1.11122,1.11125,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-31T22:00:00Z,1.11125,1.11143,1.11024,1.11119,NaN,NaN,NaN,NaN,NaN,NaN
2020-05-31T23:00:00Z,1.11119,1.11196,1.11116,1.11158,NaN,NaN,NaN,NaN,NaN,NaN
2020-06-01T00:00:00Z,1.11158,1.11261,1.11128,1.1121699999999999,NaN,NaN,NaN,NaN,NaN,NaN
2020-06-01T01:00:00Z,1.1121699999999999,1.11403,1.11164,1.11342,NaN,NaN,NaN,NaN,NaN,NaN
2020-06-01T02:00:00Z,1.11342,1.11402,1.11299,1.11375,NaN,NaN,NaN,NaN,NaN,NaN
2020-06-01T03:00:00Z,1.11375,1.11383,1.11326,1.1133,NaN,NaN,NaN,NaN,NaN,NaN
2020-06-01T04:00:00Z,1.1133,1.11381,1.11326,1.11334,NaN,NaN,NaN,NaN,NaN,NaN
2020-06-01T05:00:00Z,1.11334,1.11425,1.11305,1.11398,NaN,NaN,NaN,NaN,NaN,NaN
2020-06-01T06:00:00Z,1.11398,1.11504,1.11352,1.11371,NaN,NaN,NaN,NaN,NaN,NaN
2020-06-01T07:00:00Z,1.11371,1.11541,1.11318,1.11488,NaN,NaN,NaN,NaN,NaN,NaN
2020-06-01T08:00:00Z,1.11488,1.1149,1.11161,1.11397,NaN,NaN,NaN,NaN,NaN,NaN
2020-06-01T09:00:00Z,1.11397,1.11414,1.11076,1.11141,NaN,NaN,NaN,NaN,NaN,NaN
2020-06-01T10:00:00Z,1.11141,1.11165,1.11005,1.1106,NaN,NaN,NaN,NaN,NaN,NaN
2020-06-01T11:00:00Z,1.1106,1.11205,1.11056,1.11118,NaN,NaN,NaN,NaN,NaN,NaN
2020-06-01T12:00:00Z,1.11118,1.11207,1.11007,1.11099,NaN,NaN,NaN,NaN,NaN,NaN
2020-06-01T13:00:00Z,1.11099,1.11268,1.11035,1.11255,NaN,NaN,NaN,NaN,NaN,NaN
2020-06-01T14:00:00Z,1.11255,1.11388,1.11194,1.11372,NaN,NaN,NaN,NaN,NaN,NaN
2020-06-01T15:00:00Z,1.11372,1.11406,1.11131,1.11226,NaN,NaN,NaN,NaN,NaN,NaN
2020-06-01T16:00:00Z,1.11226,1.11299,1.11192,1.11299,NaN,NaN,NaN,NaN,NaN,NaN
2020-06-01T17:00:00Z,1.11299,1.11327,1.1125099999999999,1.11294,NaN,NaN,NaN,NaN,NaN,NaN
2020-06-01T18:00:00Z,1.11294,1.11329,1.11226,1.11324,NaN,NaN,NaN,NaN,NaN,NaN
2020-06-01T19:00:00Z,1.11324,1.11365,1.1129,1.11352,NaN,NaN,NaN,NaN,NaN,NaN
2020-06-01T20:00:00Z,1.11352,1.11367,1.11311,1.11347,NaN,NaN,NaN,NaN,NaN,NaN
2020-06-01T21:00:00Z,1.11347,1.1136,1.11298,1.11311,NaN,NaN,NaN,NaN,NaN,NaN
2020-06-01T22:00:00Z,1.11311,1.11355,1.1131,1.11323,NaN,NaN,NaN,NaN,NaN,NaN
2020-06-01T23:00:00Z,1.11323,1.11325,1.11241,1.11252,NaN,NaN,NaN,NaN,NaN,NaN
2020-06-02T00:00:00Z,1.11252,1.11384,1.11247,1.11318,NaN,NaN,NaN,NaN,NaN,NaN
2020-06-02T01:00:00Z,1.11318,1.11332,1.11235,1.11259,NaN,NaN,NaN,NaN,NaN,NaN
2020-06-02T02:00:00Z,1.11259,1.11264,1.1118999999999999,1.1124,NaN,NaN,NaN,NaN,NaN,NaN
2020-06-02T03:00:00Z,1.1124,1.11271,1.1123,1.11269,NaN,NaN,NaN,NaN,NaN,NaN
2020-06-02T04:00:00Z,1.11269,1.11277,1.1123399999999999,1.11257,NaN,NaN,NaN,NaN,NaN,NaN
2020-06-02T05:00:00Z,1.11257,1.11376,1.11246,1.1133899999999999,NaN,NaN,NaN,NaN,NaN,NaN
2020-06-02T06:00:00Z,1.1133899999999999,1.1138,1.11152,1.11188,NaN,NaN,NaN,NaN,NaN,NaN
2020-06-02T07:00:00Z,1.11188,1.11369,1.11163,1.1128,NaN,NaN,NaN,NaN,NaN,NaN
2020-06-02T08:00:00Z,1.1128,1.11714,1.11233,1.11702,NaN,NaN,NaN,NaN,NaN,NaN
2020-06-02T09:00:00Z,1.11702,1.11879,1.117,1.11801,NaN,NaN,NaN,NaN,NaN,NaN
2020-06-02T10:00:00Z,1.11801,1.11812,1.11643,1.11685,NaN,NaN,NaN,NaN,NaN,NaN
2020-06-02T11:00:00Z,1.11685,1.117,1.11549,1.1169,NaN,NaN,NaN,NaN,NaN,NaN
